Record1;Record2;Area_intersection;Percent1;Percent2;Percent;StartDate1;StartDate2;Timelag
1999-9388-DJI;2010-9082-DJI;12370.0;0.54;1.0;1.0;2001-06-01 00:00:00+00:00;2010-11-01 00:00:00+00:00;3440.0
2000-0002-AGO;2004-0661-AGO;1213.0;0.11;1.0;1.0;2000-01-08 00:00:00+00:00;2004-12-18 00:00:00+00:00;1806.0
2000-0003-BGD;2000-0146-BGD;2322.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2000-03-05 00:00:00+00:00;64.0
2000-0003-BGD;2000-0283-BGD;20466.0;0.12;1.0;1.0;2000-01-01 00:00:00+00:00;2000-05-27 00:00:00+00:00;147.0
2000-0003-BGD;2000-0294-BGD;36650.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2000-05-23 00:00:00+00:00;143.0
2000-0003-BGD;2000-0617-BGD;5571.0;0.03;1.0;1.0;2000-01-01 00:00:00+00:00;2000-09-01 00:00:00+00:00;244.0
2000-0003-BGD;2000-0631-BGD;14512.0;0.09;1.0;1.0;2000-01-01 00:00:00+00:00;2000-06-25 00:00:00+00:00;176.0
2000-0003-BGD;2000-0713-BGD;45897.0;0.27;1.0;1.0;2000-01-01 00:00:00+00:00;2000-10-28 00:00:00+00:00;301.0
2000-0003-BGD;2001-0734-BGD;21744.0;0.13;1.0;1.0;2000-01-01 00:00:00+00:00;2001-12-01 00:00:00+00:00;700.0
2000-0003-BGD;2002-0211-BGD;2481.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2002-03-25 00:00:00+00:00;814.0
2000-0003-BGD;2002-0402-BGD;65064.0;0.39;1.0;1.0;2000-01-01 00:00:00+00:00;2002-07-01 00:00:00+00:00;912.0
2000-0003-BGD;2002-0425-BGD;22033.0;0.13;1.0;1.0;2000-01-01 00:00:00+00:00;2002-07-14 00:00:00+00:00;925.0
2000-0003-BGD;2002-0819-BGD;42199.0;0.25;1.0;1.0;2000-01-01 00:00:00+00:00;2002-12-15 00:00:00+00:00;1079.0
2000-0003-BGD;2003-0190-BGD;37391.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2003-04-16 00:00:00+00:00;1201.0
2000-0003-BGD;2003-0250-BGD;84123.0;0.5;1.0;1.0;2000-01-01 00:00:00+00:00;2003-05-10 00:00:00+00:00;1225.0
2000-0003-BGD;2003-0452-BGD;36650.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2003-07-26 00:00:00+00:00;1302.0
2000-0003-BGD;2003-0636-BGD;116240.0;0.69;1.0;1.0;2000-01-01 00:00:00+00:00;2003-12-15 00:00:00+00:00;1444.0
2000-0003-BGD;2004-0166-BGD;8699.0;0.05;1.0;1.0;2000-01-01 00:00:00+00:00;2004-04-14 00:00:00+00:00;1565.0
2000-0003-BGD;2004-0659-BGD;72817.0;0.43;1.0;1.0;2000-01-01 00:00:00+00:00;2004-12-26 00:00:00+00:00;1821.0
2000-0003-BGD;2005-0190-BGD;9825.0;0.06;1.0;1.0;2000-01-01 00:00:00+00:00;2005-03-31 00:00:00+00:00;1916.0
2000-0003-BGD;2005-0259-BGD;5185.0;0.03;1.0;1.0;2000-01-01 00:00:00+00:00;2005-05-21 00:00:00+00:00;1967.0
2000-0003-BGD;2005-0273-BGD;2910.0;0.02;1.0;1.0;2000-01-01 00:00:00+00:00;2005-05-14 00:00:00+00:00;1960.0
2000-0003-BGD;2005-0323-BGD;167437.0;1.0;1.0;1.0;2000-01-01 00:00:00+00:00;2005-07-01 00:00:00+00:00;2008.0
2000-0003-BGD;2005-0391-BGD;2481.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2005-06-30 00:00:00+00:00;2007.0
2000-0003-BGD;2006-0510-BGD;44536.0;0.27;1.0;1.0;2000-01-01 00:00:00+00:00;2006-09-18 00:00:00+00:00;2452.0
2000-0003-BGD;2006-0737-BGD;37391.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2006-04-05 00:00:00+00:00;2286.0
2000-0003-BGD;2006-0738-BGD;7147.0;0.04;1.0;1.0;2000-01-01 00:00:00+00:00;2006-04-08 00:00:00+00:00;2289.0
2000-0003-BGD;2007-0161-BGD;36650.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2007-06-11 00:00:00+00:00;2718.0
2000-0003-BGD;2007-0227-BGD;2481.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2007-05-15 00:00:00+00:00;2691.0
2000-0003-BGD;2008-0285-BGD;2481.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2008-06-26 00:00:00+00:00;3099.0
2000-0003-BGD;2008-0385-BGD;6481.0;0.04;1.0;1.0;2000-01-01 00:00:00+00:00;2008-08-30 00:00:00+00:00;3164.0
2000-0003-BGD;2008-0568-BGD;36650.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2008-08-16 00:00:00+00:00;3150.0
2000-0003-BGD;2008-0648-BGD;2920.0;0.02;1.0;1.0;2000-01-01 00:00:00+00:00;2008-10-27 00:00:00+00:00;3222.0
2000-0003-BGD;2009-0304-BGD;114095.0;0.68;1.0;1.0;2000-01-01 00:00:00+00:00;2009-07-29 00:00:00+00:00;3497.0
2000-0003-BGD;2009-0595-BGD;43965.0;0.26;1.0;1.0;2000-01-01 00:00:00+00:00;2009-12-15 00:00:00+00:00;3636.0
2000-0003-BGD;2009-9323-BGD;167437.0;1.0;1.0;1.0;2000-01-01 00:00:00+00:00;2009-07-01 00:00:00+00:00;3469.0
2000-0003-BGD;2010-0231-BGD;7819.0;0.05;1.0;1.0;2000-01-01 00:00:00+00:00;2010-06-14 00:00:00+00:00;3817.0
2000-0003-BGD;2011-0018-BGD;25606.0;0.15;1.0;1.0;2000-01-01 00:00:00+00:00;2011-01-07 00:00:00+00:00;4024.0
2000-0003-BGD;2011-0525-BGD;92893.0;0.55;1.0;1.0;2000-01-01 00:00:00+00:00;2011-12-13 00:00:00+00:00;4364.0
2000-0003-BGD;2011-0586-BGD;36650.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2011-07-04 00:00:00+00:00;4202.0
2000-0003-BGD;2012-0509-BGD;53670.0;0.32;1.0;1.0;2000-01-01 00:00:00+00:00;2012-12-01 00:00:00+00:00;4718.0
2000-0003-BGD;2013-0090-BGD;6521.0;0.04;1.0;1.0;2000-01-01 00:00:00+00:00;2013-03-29 00:00:00+00:00;4836.0
2000-0003-BGD;2014-0135-BGD;16401.0;0.1;1.0;1.0;2000-01-01 00:00:00+00:00;2014-04-27 00:00:00+00:00;5230.0
2000-0003-BGD;2014-0244-BGD;2478.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2014-06-11 00:00:00+00:00;5275.0
2000-0003-BGD;2015-0144-BGD;31125.0;0.19;1.0;1.0;2000-01-01 00:00:00+00:00;2015-04-25 00:00:00+00:00;5593.0
2000-0003-BGD;2015-0213-BGD;24284.0;0.15;1.0;1.0;2000-01-01 00:00:00+00:00;2015-05-02 00:00:00+00:00;5600.0
2000-0003-BGD;2015-0293-BGD;72817.0;0.43;1.0;1.0;2000-01-01 00:00:00+00:00;2015-07-25 00:00:00+00:00;5684.0
2000-0003-BGD;2015-0309-BGD;18540.0;0.11;1.0;1.0;2000-01-01 00:00:00+00:00;2015-07-29 00:00:00+00:00;5688.0
2000-0003-BGD;2015-0411-BGD;36650.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2015-07-18 00:00:00+00:00;5677.0
2000-0003-BGD;2015-0601-BGD;4266.0;0.03;1.0;1.0;2000-01-01 00:00:00+00:00;2015-05-23 00:00:00+00:00;5621.0
2000-0003-BGD;2016-0002-BGD;27898.0;0.17;1.0;1.0;2000-01-01 00:00:00+00:00;2016-01-03 00:00:00+00:00;5846.0
2000-0003-BGD;2016-0175-BGD;15466.0;0.09;1.0;1.0;2000-01-01 00:00:00+00:00;2016-05-21 00:00:00+00:00;5985.0
2000-0003-BGD;2016-0288-BGD;36875.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2016-07-19 00:00:00+00:00;6044.0
2000-0003-BGD;2017-0138-BGD;15359.0;0.09;1.0;1.0;2000-01-01 00:00:00+00:00;2017-03-28 00:00:00+00:00;6296.0
2000-0003-BGD;2017-0139-BGD;2040.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2017-05-01 00:00:00+00:00;6330.0
2000-0003-BGD;2017-0152-BGD;20013.0;0.12;1.0;1.0;2000-01-01 00:00:00+00:00;2017-05-30 00:00:00+00:00;6359.0
2000-0003-BGD;2017-0174-BGD;16513.0;0.1;1.0;1.0;2000-01-01 00:00:00+00:00;2017-06-12 00:00:00+00:00;6372.0
2000-0003-BGD;2017-0342-BGD;80747.0;0.48;1.0;1.0;2000-01-01 00:00:00+00:00;2017-08-10 00:00:00+00:00;6431.0
2000-0003-BGD;2018-0018-BGD;55072.0;0.33;1.0;1.0;2000-01-01 00:00:00+00:00;2018-01-01 00:00:00+00:00;6575.0
2000-0003-BGD;2018-0203-BGD;9284.0;0.06;1.0;1.0;2000-01-01 00:00:00+00:00;2018-06-05 00:00:00+00:00;6730.0
2000-0008-GTM;2000-0299-GTM;160.0;1.0;0.0;1.0;2000-01-16 00:00:00+00:00;2000-06-06 00:00:00+00:00;142.0
2000-0008-GTM;2002-0087-GTM;160.0;1.0;0.02;1.0;2000-01-16 00:00:00+00:00;2002-02-13 00:00:00+00:00;759.0
2000-0008-GTM;2006-0709-GTM;160.0;1.0;0.0;1.0;2000-01-16 00:00:00+00:00;2006-11-01 00:00:00+00:00;2481.0
2000-0008-GTM;2009-0003-GTM;160.0;1.0;0.27;1.0;2000-01-16 00:00:00+00:00;2009-01-04 00:00:00+00:00;3276.0
2000-0008-GTM;2010-0211-GTM;160.0;1.0;0.0;1.0;2000-01-16 00:00:00+00:00;2010-05-28 00:00:00+00:00;3785.0
2000-0008-GTM;2010-0220-GTM;160.0;1.0;0.02;1.0;2000-01-16 00:00:00+00:00;2010-05-27 00:00:00+00:00;3784.0
2000-0008-GTM;2010-0442-GTM;160.0;1.0;0.0;1.0;2000-01-16 00:00:00+00:00;2010-08-27 00:00:00+00:00;3876.0
2000-0008-GTM;2010-0459-GTM;160.0;1.0;0.01;1.0;2000-01-16 00:00:00+00:00;2010-09-04 00:00:00+00:00;3884.0
2000-0008-GTM;2012-0356-GTM;160.0;1.0;0.02;1.0;2000-01-16 00:00:00+00:00;2012-09-13 00:00:00+00:00;4624.0
2000-0008-GTM;2014-9277-GTM;160.0;1.0;0.0;1.0;2000-01-16 00:00:00+00:00;2014-08-01 00:00:00+00:00;5311.0
2000-0012-MOZ;2001-9048-MOZ;81267.0;0.22;1.0;1.0;2000-01-26 00:00:00+00:00;2001-01-01 00:00:00+00:00;341.0
2000-0012-MOZ;2002-0670-MOZ;747.0;0.0;1.0;1.0;2000-01-26 00:00:00+00:00;2002-10-25 00:00:00+00:00;1003.0
2000-0012-MOZ;2003-0233-MOZ;747.0;0.0;1.0;1.0;2000-01-26 00:00:00+00:00;2003-03-26 00:00:00+00:00;1155.0
2000-0012-MOZ;2003-9035-MOZ;65707.0;0.17;1.0;1.0;2000-01-26 00:00:00+00:00;2003-01-01 00:00:00+00:00;1071.0
2000-0012-MOZ;2006-0100-MOZ;23364.0;0.06;1.0;1.0;2000-01-26 00:00:00+00:00;2006-02-22 00:00:00+00:00;2219.0
2000-0012-MOZ;2007-0080-MOZ;6824.0;0.02;1.0;1.0;2000-01-26 00:00:00+00:00;2007-02-22 00:00:00+00:00;2584.0
2000-0012-MOZ;2007-0616-MOZ;11157.0;0.03;1.0;1.0;2000-01-26 00:00:00+00:00;2007-12-19 00:00:00+00:00;2884.0
2000-0012-MOZ;2011-0015-MOZ;70290.0;0.19;1.0;1.0;2000-01-26 00:00:00+00:00;2011-01-12 00:00:00+00:00;4004.0
2000-0019-BRA;2001-0723-BRA;659016.0;1.0;1.0;1.0;2000-01-01 00:00:00+00:00;2001-11-19 00:00:00+00:00;688.0
2000-0019-BRA;2002-0082-BRA;3589.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2002-02-03 00:00:00+00:00;764.0
2000-0019-BRA;2002-9605-BRA;659016.0;1.0;0.58;1.0;2000-01-01 00:00:00+00:00;2002-09-01 00:00:00+00:00;974.0
2000-0019-BRA;2003-0673-BRA;661249.0;1.0;0.3;1.0;2000-01-01 00:00:00+00:00;2003-12-01 00:00:00+00:00;1430.0
2000-0019-BRA;2007-0003-BRA;659016.0;1.0;0.93;1.0;2000-01-01 00:00:00+00:00;2007-01-01 00:00:00+00:00;2557.0
2000-0019-BRA;2007-0015-BRA;1346.0;0.0;1.0;1.0;2000-01-01 00:00:00+00:00;2007-01-10 00:00:00+00:00;2566.0
2000-0019-BRA;2007-0653-BRA;659016.0;1.0;1.0;1.0;2000-01-01 00:00:00+00:00;2007-12-09 00:00:00+00:00;2899.0
2000-0019-BRA;2007-9514-BRA;659016.0;1.0;0.39;1.0;2000-01-01 00:00:00+00:00;2007-10-01 00:00:00+00:00;2830.0
2000-0019-BRA;2009-0017-BRA;659016.0;1.0;1.0;1.0;2000-01-01 00:00:00+00:00;2009-01-20 00:00:00+00:00;3307.0
2000-0019-BRA;2012-9607-BRA;659016.0;1.0;0.49;1.0;2000-01-01 00:00:00+00:00;2012-05-01 00:00:00+00:00;4504.0
2000-0019-BRA;2013-0552-BRA;659016.0;1.0;0.93;1.0;2000-01-01 00:00:00+00:00;2013-12-17 00:00:00+00:00;5099.0
2000-0020-IND;2000-0445-IND;522948.0;1.0;0.31;1.0;2000-01-01 00:00:00+00:00;2000-08-02 00:00:00+00:00;214.0
2000-0020-IND;2001-0337-IND;304260.0;0.58;1.0;1.0;2000-01-01 00:00:00+00:00;2001-05-24 00:00:00+00:00;509.0
2000-0020-IND;2001-0465-IND;116528.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2001-08-01 00:00:00+00:00;578.0
2000-0020-IND;2001-0515-IND;25323.0;0.05;1.0;1.0;2000-01-01 00:00:00+00:00;2001-08-20 00:00:00+00:00;597.0
2000-0020-IND;2001-0527-IND;319421.0;0.61;1.0;1.0;2000-01-01 00:00:00+00:00;2001-09-01 00:00:00+00:00;609.0
2000-0020-IND;2001-0794-IND;5828.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2001-09-07 00:00:00+00:00;615.0
2000-0020-IND;2002-0204-IND;102549.0;0.2;1.0;1.0;2000-01-01 00:00:00+00:00;2002-04-03 00:00:00+00:00;823.0
2000-0020-IND;2003-0134-IND;13682.0;0.03;1.0;1.0;2000-01-01 00:00:00+00:00;2003-03-12 00:00:00+00:00;1166.0
2000-0020-IND;2003-0775-IND;304260.0;0.58;1.0;1.0;2000-01-01 00:00:00+00:00;2003-09-10 00:00:00+00:00;1348.0
2000-0020-IND;2005-0291-IND;115.0;0.0;1.0;1.0;2000-01-01 00:00:00+00:00;2005-05-04 00:00:00+00:00;1950.0
2000-0020-IND;2005-0323-IND;523338.0;1.0;0.43;1.0;2000-01-01 00:00:00+00:00;2005-06-01 00:00:00+00:00;1978.0
2000-0020-IND;2005-0471-IND;4816.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2005-08-26 00:00:00+00:00;2064.0
2000-0020-IND;2006-0342-IND;6851.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2006-06-24 00:00:00+00:00;2366.0
2000-0020-IND;2007-0320-IND;522948.0;1.0;0.65;1.0;2000-01-01 00:00:00+00:00;2007-07-03 00:00:00+00:00;2740.0
2000-0020-IND;2008-0246-IND;523075.0;1.0;0.19;1.0;2000-01-01 00:00:00+00:00;2008-06-11 00:00:00+00:00;3084.0
2000-0020-IND;2008-0285-IND;523075.0;1.0;0.19;1.0;2000-01-01 00:00:00+00:00;2008-07-05 00:00:00+00:00;3108.0
2000-0020-IND;2008-0646-IND;304260.0;0.58;1.0;1.0;2000-01-01 00:00:00+00:00;2008-05-14 00:00:00+00:00;3056.0
2000-0020-IND;2009-0175-IND;523338.0;1.0;0.54;1.0;2000-01-01 00:00:00+00:00;2009-04-14 00:00:00+00:00;3391.0
2000-0020-IND;2009-0638-IND;13254.0;0.03;1.0;1.0;2000-01-01 00:00:00+00:00;2009-08-26 00:00:00+00:00;3525.0
2000-0020-IND;2009-0641-IND;304260.0;0.58;1.0;1.0;2000-01-01 00:00:00+00:00;2009-06-07 00:00:00+00:00;3445.0
2000-0020-IND;2010-0177-IND;420444.0;0.8;1.0;1.0;2000-01-01 00:00:00+00:00;2010-05-06 00:00:00+00:00;3778.0
2000-0020-IND;2011-0176-IND;304260.0;0.58;1.0;1.0;2000-01-01 00:00:00+00:00;2011-05-20 00:00:00+00:00;4157.0
2000-0020-IND;2011-0327-IND;102549.0;0.2;1.0;1.0;2000-01-01 00:00:00+00:00;2011-08-10 00:00:00+00:00;4239.0
2000-0020-IND;2013-0090-IND;304260.0;0.58;1.0;1.0;2000-01-01 00:00:00+00:00;2013-03-29 00:00:00+00:00;4836.0
2000-0020-IND;2013-0192-IND;522948.0;1.0;0.46;1.0;2000-01-01 00:00:00+00:00;2013-06-12 00:00:00+00:00;4911.0
2000-0020-IND;2013-0260-IND;47164.0;0.09;1.0;1.0;2000-01-01 00:00:00+00:00;2013-07-09 00:00:00+00:00;4938.0
2000-0020-IND;2014-0520-IND;3611.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2014-12-07 00:00:00+00:00;5454.0
2000-0020-IND;2015-0144-IND;522948.0;1.0;0.98;1.0;2000-01-01 00:00:00+00:00;2015-04-25 00:00:00+00:00;5593.0
2000-0020-IND;2015-0175-IND;116306.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2015-05-12 00:00:00+00:00;5610.0
2000-0020-IND;2016-0234-IND;10694.0;0.02;1.0;1.0;2000-01-01 00:00:00+00:00;2016-06-12 00:00:00+00:00;6007.0
2000-0020-IND;2016-0271-IND;95926.0;0.18;1.0;1.0;2000-01-01 00:00:00+00:00;2016-07-15 00:00:00+00:00;6040.0
2000-0020-IND;2017-0265-IND;31335.0;0.06;1.0;1.0;2000-01-01 00:00:00+00:00;2017-07-08 00:00:00+00:00;6398.0
2000-0020-IND;2017-0342-IND;410326.0;0.78;1.0;1.0;2000-01-01 00:00:00+00:00;2017-08-11 00:00:00+00:00;6432.0
2000-0020-IND;2017-0517-IND;113651.0;0.22;1.0;1.0;2000-01-01 00:00:00+00:00;2017-08-16 00:00:00+00:00;6437.0
2000-0020-IND;2017-0569-IND;9844.0;0.02;1.0;1.0;2000-01-01 00:00:00+00:00;2017-05-28 00:00:00+00:00;6357.0
2000-0020-IND;2017-0570-IND;4425.0;0.01;1.0;1.0;2000-01-01 00:00:00+00:00;2017-03-25 00:00:00+00:00;6293.0
2000-0020-IND;2018-0138-IND;108.0;0.0;1.0;1.0;2000-01-01 00:00:00+00:00;2018-04-17 00:00:00+00:00;6681.0
2000-0020-IND;2018-0149-IND;523338.0;1.0;0.75;1.0;2000-01-01 00:00:00+00:00;2018-05-13 00:00:00+00:00;6707.0
2000-0020-IND;2018-0370-IND;304260.0;0.58;1.0;1.0;2000-01-01 00:00:00+00:00;2018-09-01 00:00:00+00:00;6818.0
2000-0021-USA;2000-0080-USA;166425.0;1.0;0.44;1.0;2000-01-02 00:00:00+00:00;2000-02-18 00:00:00+00:00;47.0
2000-0021-USA;2001-0772-USA;166144.0;1.0;0.5;1.0;2000-01-02 00:00:00+00:00;2001-08-01 00:00:00+00:00;577.0
2000-0021-USA;2002-0183-USA;166425.0;1.0;0.07;1.0;2000-01-02 00:00:00+00:00;2002-03-17 00:00:00+00:00;805.0
2000-0021-USA;2002-0700-USA;166425.0;1.0;0.62;1.0;2000-01-02 00:00:00+00:00;2002-11-05 00:00:00+00:00;1038.0
2000-0021-USA;2002-0751-USA;166425.0;1.0;0.1;1.0;2000-01-02 00:00:00+00:00;2002-12-04 00:00:00+00:00;1067.0
2000-0021-USA;2003-0085-USA;166425.0;1.0;0.06;1.0;2000-01-02 00:00:00+00:00;2003-02-14 00:00:00+00:00;1139.0
2000-0021-USA;2003-0595-USA;166425.0;1.0;0.17;1.0;2000-01-02 00:00:00+00:00;2003-11-20 00:00:00+00:00;1418.0
2000-0021-USA;2005-0687-USA;166091.0;1.0;0.07;1.0;2000-01-02 00:00:00+00:00;2005-07-04 00:00:00+00:00;2010.0
2000-0021-USA;2008-0384-USA;166425.0;1.0;0.07;1.0;2000-01-02 00:00:00+00:00;2008-09-12 00:00:00+00:00;3176.0
2000-0021-USA;2008-0599-USA;166425.0;1.0;0.08;1.0;2000-01-02 00:00:00+00:00;2008-01-29 00:00:00+00:00;2949.0
2000-0021-USA;2009-0056-USA;166027.0;1.0;0.07;1.0;2000-01-02 00:00:00+00:00;2009-01-26 00:00:00+00:00;3312.0
2000-0021-USA;2009-0184-USA;166425.0;1.0;0.62;1.0;2000-01-02 00:00:00+00:00;2009-05-03 00:00:00+00:00;3409.0
2000-0021-USA;2010-0187-USA;166425.0;1.0;0.18;1.0;2000-01-02 00:00:00+00:00;2010-04-30 00:00:00+00:00;3771.0
2000-0021-USA;2011-0145-USA;166425.0;1.0;0.11;1.0;2000-01-02 00:00:00+00:00;2011-04-22 00:00:00+00:00;4128.0
2000-0021-USA;2011-0166-USA;166425.0;1.0;0.16;1.0;2000-01-02 00:00:00+00:00;2011-05-01 00:00:00+00:00;4137.0
2000-0021-USA;2012-0055-USA;166425.0;1.0;0.1;1.0;2000-01-02 00:00:00+00:00;2012-02-28 00:00:00+00:00;4440.0
2000-0021-USA;2012-0503-USA;166425.0;1.0;0.11;1.0;2000-01-02 00:00:00+00:00;2012-06-28 00:00:00+00:00;4561.0
2000-0021-USA;2012-0601-USA;166425.0;1.0;0.09;1.0;2000-01-02 00:00:00+00:00;2012-04-28 00:00:00+00:00;4500.0
2000-0021-USA;2014-0009-USA;166271.0;1.0;0.01;1.0;2000-01-02 00:00:00+00:00;2014-01-05 00:00:00+00:00;5117.0
2000-0021-USA;2015-0073-USA;166279.0;1.0;0.06;1.0;2000-01-02 00:00:00+00:00;2015-02-16 00:00:00+00:00;5524.0
2000-0021-USA;2015-0558-USA;166302.0;1.0;0.06;1.0;2000-01-02 00:00:00+00:00;2015-12-26 00:00:00+00:00;5837.0
2000-0021-USA;2015-0565-USA;166302.0;1.0;0.09;1.0;2000-01-02 00:00:00+00:00;2015-12-15 00:00:00+00:00;5826.0
2000-0021-USA;2016-0085-USA;166208.0;1.0;0.05;1.0;2000-01-02 00:00:00+00:00;2016-03-04 00:00:00+00:00;5906.0
2000-0021-USA;2016-0550-USA;166236.0;1.0;0.06;1.0;2000-01-02 00:00:00+00:00;2016-04-24 00:00:00+00:00;5957.0
2000-0021-USA;2018-0331-USA;166236.0;1.0;0.06;1.0;2000-01-02 00:00:00+00:00;2018-09-03 00:00:00+00:00;6819.0
2000-0023-BGD;2009-0157-BGD;302.0;1.0;0.03;1.0;2000-01-02 00:00:00+00:00;2009-04-19 00:00:00+00:00;3395.0
2000-0028-ROU;2000-0187-ROU;62517.0;1.0;0.31;1.0;2000-01-01 00:00:00+00:00;2000-04-05 00:00:00+00:00;95.0
2000-0028-ROU;2004-0333-ROU;62761.0;1.0;0.13;1.0;2000-01-01 00:00:00+00:00;2004-07-01 00:00:00+00:00;1643.0
2000-0028-ROU;2008-0633-ROU;62761.0;1.0;0.28;1.0;2000-01-01 00:00:00+00:00;2009-01-01 00:00:00+00:00;3288.0
2000-0028-ROU;2009-0571-ROU;62761.0;1.0;0.13;1.0;2000-01-01 00:00:00+00:00;2009-12-20 00:00:00+00:00;3641.0
2000-0029-BGR;2000-0382-BGR;13211.0;1.0;0.33;1.0;2000-01-01 00:00:00+00:00;2000-06-01 00:00:00+00:00;152.0
2000-0029-BGR;2000-9788-BGR;13211.0;1.0;0.06;1.0;2000-01-01 00:00:00+00:00;2000-03-01 00:00:00+00:00;60.0
2000-0029-BGR;2010-0050-BGR;13211.0;1.0;0.41;1.0;2000-01-01 00:00:00+00:00;2010-01-01 00:00:00+00:00;3653.0
2000-0029-BGR;2012-0485-BGR;13211.0;1.0;0.06;1.0;2000-01-01 00:00:00+00:00;2012-12-01 00:00:00+00:00;4718.0
2000-0029-BGR;2018-0220-BGR;13211.0;1.0;0.25;1.0;2000-01-01 00:00:00+00:00;2018-06-28 00:00:00+00:00;6753.0
2000-0033-CHN;2000-0036-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2000-01-26 00:00:00+00:00;12.0
2000-0033-CHN;2000-0527-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2000-08-21 00:00:00+00:00;220.0
2000-0033-CHN;2000-0559-CHN;5218.0;0.01;1.0;1.0;2000-01-14 00:00:00+00:00;2000-08-13 00:00:00+00:00;212.0
2000-0033-CHN;2001-0151-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2001-04-12 00:00:00+00:00;454.0
2000-0033-CHN;2001-0214-CHN;468714.0;1.0;0.42;1.0;2000-01-14 00:00:00+00:00;2001-05-23 00:00:00+00:00;495.0
2000-0033-CHN;2001-0360-CHN;468714.0;1.0;0.76;1.0;2000-01-14 00:00:00+00:00;2001-08-25 00:00:00+00:00;589.0
2000-0033-CHN;2001-0385-CHN;25857.0;0.06;1.0;1.0;2000-01-14 00:00:00+00:00;2001-07-02 00:00:00+00:00;535.0
2000-0033-CHN;2001-0389-CHN;468714.0;1.0;0.98;1.0;2000-01-14 00:00:00+00:00;2001-07-14 00:00:00+00:00;547.0
2000-0033-CHN;2001-0573-CHN;6184.0;0.01;1.0;1.0;2000-01-14 00:00:00+00:00;2001-09-28 00:00:00+00:00;623.0
2000-0033-CHN;2001-0598-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2001-10-27 00:00:00+00:00;652.0
2000-0033-CHN;2001-0768-CHN;4940.0;0.01;1.0;1.0;2000-01-14 00:00:00+00:00;2001-07-28 00:00:00+00:00;561.0
2000-0033-CHN;2001-9218-CHN;468714.0;1.0;0.42;1.0;2000-01-14 00:00:00+00:00;2001-03-01 00:00:00+00:00;412.0
2000-0033-CHN;2002-0498-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2002-08-14 00:00:00+00:00;943.0
2000-0033-CHN;2002-0508-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2002-08-01 00:00:00+00:00;930.0
2000-0033-CHN;2002-0640-CHN;4020.0;0.01;1.0;1.0;2000-01-14 00:00:00+00:00;2002-10-04 00:00:00+00:00;994.0
2000-0033-CHN;2003-0348-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2003-07-21 00:00:00+00:00;1284.0
2000-0033-CHN;2003-0509-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2003-10-16 00:00:00+00:00;1371.0
2000-0033-CHN;2003-0547-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2003-11-14 00:00:00+00:00;1400.0
2000-0033-CHN;2003-0596-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2003-11-26 00:00:00+00:00;1412.0
2000-0033-CHN;2004-0406-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2004-08-10 00:00:00+00:00;1670.0
2000-0033-CHN;2004-0457-CHN;468714.0;1.0;0.29;1.0;2000-01-14 00:00:00+00:00;2004-09-02 00:00:00+00:00;1693.0
2000-0033-CHN;2004-0522-CHN;468714.0;1.0;1.0;1.0;2000-01-14 00:00:00+00:00;2004-10-18 00:00:00+00:00;1739.0
